timediff,colony,seed,assgraphs,f1,tp,fp,fn,tn,num_cells1,num_cells2,precision,recall
5,wt_pom1D_01_07_R3D_REF_dv_trk,0,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0.9997164729231641,3526,2,0,151965,3610,3688,0.9994331065759637,1.0
