timediff,colony,seed,assgraphs,f1,tp,fp,fn,tn,num_cells1,num_cells2,precision,recall
5,wt_pom1D_01_15_R3D_REF_dv_trk,0,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0.9983123945246578,2662,8,1,75391,2716,2770,0.997003745318352,0.9996244836650394
