,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
82,88,90,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
83,44,45,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
84,56,57,wt_pom1D_01_20_R3D_REF_dv_trk,6,6,gcn,6,0,30,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
85,174,175,wt_pom1D_01_20_R3D_REF_dv_trk,70,72,gcn,68,0,4972,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
86,175,177,wt_pom1D_01_20_R3D_REF_dv_trk,72,76,gcn,68,0,5404,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
87,90,91,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
88,121,122,wt_pom1D_01_20_R3D_REF_dv_trk,20,20,gcn,20,0,380,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
89,149,150,wt_pom1D_01_20_R3D_REF_dv_trk,41,41,gcn,41,0,1640,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
90,128,129,wt_pom1D_01_20_R3D_REF_dv_trk,25,25,gcn,25,0,600,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
91,106,107,wt_pom1D_01_20_R3D_REF_dv_trk,17,17,gcn,17,0,272,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
92,146,147,wt_pom1D_01_20_R3D_REF_dv_trk,36,39,gcn,33,0,1371,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
93,40,41,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
94,110,111,wt_pom1D_01_20_R3D_REF_dv_trk,17,17,gcn,17,0,272,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
95,44,46,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
96,57,59,wt_pom1D_01_20_R3D_REF_dv_trk,6,6,gcn,6,0,30,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
97,132,133,wt_pom1D_01_20_R3D_REF_dv_trk,26,27,gcn,24,1,677,0,0.9985754985754985,0.9795918367346939,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
98,125,127,wt_pom1D_01_20_R3D_REF_dv_trk,20,24,gcn,16,0,463,1,0.9979166666666667,0.9696969696969697,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
99,130,131,wt_pom1D_01_20_R3D_REF_dv_trk,25,25,gcn,25,0,600,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
100,107,109,wt_pom1D_01_20_R3D_REF_dv_trk,17,17,gcn,17,0,272,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
101,95,96,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
102,82,83,wt_pom1D_01_20_R3D_REF_dv_trk,10,10,gcn,10,0,90,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
103,128,130,wt_pom1D_01_20_R3D_REF_dv_trk,25,25,gcn,25,0,600,0,1.0,1.0,10,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
104,38,39,wt_pom1D_01_20_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
105,114,115,wt_pom1D_01_20_R3D_REF_dv_trk,18,18,gcn,18,0,306,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
