timediff,colony,seed,assgraphs,f1,tp,fp,fn,tn,num_cells1,num_cells2,precision,recall
5,240102_30C_fig_SW182_01,0,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,1.0,2578,0,0,94100,2578,2578,1.0,1.0
5,240102_30C_fig_SW182_02,0,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0.9998142299832807,2691,1,0,109078,2692,2692,0.99962852897474,1.0
5,240102_30C_fig_SX387_01,0,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0.9983779399837794,1231,2,2,34368,1233,1233,0.9983779399837794,0.9983779399837794
5,240102_30C_fig_SX387_03,0,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0.9997533908754624,2027,1,0,65952,2028,2028,0.9995069033530573,1.0
5,240102_30C_fig_SX387_05,0,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,1.0,819,0,0,8204,819,819,1.0,1.0
