,t1,t2,colony,num_cells1,num_cells2,method,tp,fp,tn,fn,acc,f1,timediff,assgraphs,seed
78,81,82,wt_pom1D_01_07_R3D_REF_dv_trk,8,8,gcn,8,0,56,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
79,112,113,wt_pom1D_01_07_R3D_REF_dv_trk,16,16,gcn,16,0,240,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
80,66,67,wt_pom1D_01_07_R3D_REF_dv_trk,8,8,gcn,8,0,56,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
81,168,169,wt_pom1D_01_07_R3D_REF_dv_trk,64,65,gcn,63,0,4097,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
82,144,145,wt_pom1D_01_07_R3D_REF_dv_trk,34,35,gcn,33,0,1157,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
83,163,164,wt_pom1D_01_07_R3D_REF_dv_trk,62,62,gcn,62,0,3782,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
84,152,153,wt_pom1D_01_07_R3D_REF_dv_trk,50,51,gcn,49,0,2501,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
85,118,119,wt_pom1D_01_07_R3D_REF_dv_trk,19,20,gcn,18,0,362,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
86,109,110,wt_pom1D_01_07_R3D_REF_dv_trk,16,16,gcn,16,0,240,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
87,145,146,wt_pom1D_01_07_R3D_REF_dv_trk,35,36,gcn,34,0,1226,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
88,119,120,wt_pom1D_01_07_R3D_REF_dv_trk,20,23,gcn,16,1,442,1,0.9956521739130435,0.9411764705882353,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
89,44,45,wt_pom1D_01_07_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
90,175,176,wt_pom1D_01_07_R3D_REF_dv_trk,74,77,gcn,70,1,5626,1,0.9996489996489997,0.9859154929577465,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
91,60,61,wt_pom1D_01_07_R3D_REF_dv_trk,8,8,gcn,8,0,56,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
92,37,38,wt_pom1D_01_07_R3D_REF_dv_trk,4,4,gcn,4,0,12,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
93,160,161,wt_pom1D_01_07_R3D_REF_dv_trk,62,62,gcn,62,0,3782,0,1.0,1.0,5,/mlodata1/hokarami/fari/tracking/generated_data/fissions/ass_graphs_features_locality,0
